id,title,year,datetime,building,address,outcome
#22-01071,VEHICLE ACCIDENT,2022,2022-04-20 13:34:00,,", MORGANTOWN, WV",Closed - Resolved
#22-01070,ASSIST EMS POLICE,2022,2022-04-20 13:37:00,WVU OGLEBAY HALL,"UNIVERSITY AVE, MORGANTOWN",Closed - Resolved
#22-01042,DESTRUCTION OF PROPERTY,2022,2022-04-16 01:02:00,WVU BOREMAN SOUTH,"NORTH HIGH ST, MORGANTOWN, WV 26501",Under Investigation
#22-01010,SUSPICIOUS PERSON,2022,2022-04-12 14:40:00,WVU OAKLAND HALL-EAST,"OAKLAND ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01083,SUSPICIOUS EVENT,2022,2022-04-21 09:06:00,WVU BROOKE TOWER,"EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01082,ASSIST POLICE POLICE,2022,2022-04-21 10:58:00,,"GRANT AVE, MORGANTOWN, WV 26501",Closed - Resolved
#22-01081,ASSIST EMS POLICE,2022,2022-04-21 01:45:00,WVU OAKLAND HALL-EAST,"OAKLAND ST, MORGANTOWN, WV 26501",Report only
#22-01080,FIGHT,2022,2022-04-21 00:55:00,HIGH STREET CANTEEN,"N HIGH ST, MORGANTOWN, WV",Clear by Arrest
#22-01073,TALK WITH OFFICER,2022,2022-04-20 14:00:00,WVU CREATIVE ARTS CENTER,"EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01072,INFORMATION REPORT,2022,2022-04-20 13:57:00,WVU LAW SCHOOL,"LAW CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01203,DRUG INCIDENT,2022,2022-05-04 22:19:00,INSOMNIA COOKIES,"UNIVERSITY AVE, MORGANTOWN, WV",Closed - Resolved
#22-01202,DESTRUCTION OF PROPERTY,2022,2022-05-04 20:22:00,WVU SHORT TERM 5 (SUNNYSIDE),"39.638035, -79.955530, MORGANTOWN, WV 26501",Closed - Lack of leads
#22-01200,WARRANT SERVICE,2022,2022-05-04 12:28:00,WVU POLICE DEPARTMENT,"ELMER PRINCE DR, MORGANTOWN, WV",Closed - Resolved
#22-01198,ELEVATOR RESCUE,2022,2022-05-04 12:36:00,WVU DADISMAN HALL,"NORTH HIGH ST, MORGANTOWN, WV",Closed - Resolved
#22-01197,PROTECTIVE ORDER VIOLATION,2022,2022-05-04 11:20:00,IHOP - OAKLAND HALL,"OAKLAND ST, MORGANTOWN, WV",Closed - Resolved
#22-01195,ALARM CONDITION,2022,2022-05-03 17:42:00,WVU MINERAL RESOURCES BUILDING,"EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01194,INFORMATION REPORT,2022,2022-05-03 15:03:00,WVU BROOKE TOWER,"EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Unresolved
#22-01193,VEHICLE ACCIDENT,2022,2022-05-03 14:52:00,COLLEGE PARK,"NEWTON AVE, MORGANTOWN, WV",Closed - Resolved
#22-01192,WELFARE CHECK,2022,2022-05-03 14:19:00,,"
",Closed - Resolved
#22-01191,ASSAULT,2022,2022-05-03 13:23:00,,"MAIDEN LN, MORGANTOWN, WV 26501",Under Investigation
#22-01190,WARRANT SERVICE,2022,2022-05-03 10:14:00,WVU KNAPP HALL,"BEECHURST AVE, MORGANTOWN, WV",Clear by Arrest
#22-01189,"TRAFFIC STOP, 1054",2022,2022-05-03 12:01:00,,"EVANSDALE DR, MORGANTOWN",Clear by Warning
#22-01187,DESTRUCTION OF PROPERTY,2022,2022-05-02 21:34:00,"EXIT Sign
",WVU STALNAKER HALL,"NORTH HIGH ST, MORGANTOWN, WV 26501"
#22-01186,THREATS,2022,2022-05-02 20:06:00,WVU OAKLAND HALL,"OAKLAND ST, MORGANTOWN, WV 26501",Inactive
#22-01185,ASSIST EMS POLICE,2022,2022-05-02 18:57:00,WVU PRT STATION-TOWERS,"EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01182,"TRAFFIC STOP, 1054",2022,2022-05-02 14:49:00,,"MONONGAHELA BLVD, MORGANTOWN, WV 26501",Clear by Warning
#22-01181,DESTRUCTION OF PROPERTY,2022,2022-05-02 13:51:00,WVU BOREMAN SOUTH,"NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Unresolved
#22-01179,INFORMATION REPORT,2022,2022-05-02 08:43:00,WVU MOUNTAINLAIR,"UNIVERSITY AVE, MORGANTOWN, WV",Closed - Resolved
#22-01178,ASSIST FIRE DEPT POLICE,2022,2022-05-01 21:13:00,WVU REYNOLDS HALL,"BEECHURST AVE, MORGANTOWN, WV 26501",Unfounded
#22-01177,VEHICLE ACCIDENT,2022,2022-05-01 19:42:00,WVU MOUNTAINLAIR PARKING GARAGE,"PROSPECT ST, MORGANTOWN, WV",Closed - Resolved
#22-01175,ASSIST AGENCY FIRE,2022,2022-05-01 01:39:00,,", MORGANTOWN",Report only
#22-01174,DISTURBANCE,2022,2022-05-01 02:40:00,,"MAIDEN LN, MORGANTOWN, WV 26501",Clear by Exception - Victim Refused to Cooperate
#22-01173,FOUND PROPERTY,2022,2022-05-01 02:21:00,,"NORTH HIGH ST, MORGANTOWN, WV 26501",Report only
#22-01172,"TRAFFIC STOP, 1054",2022,2022-04-30 23:58:00,,"WILLEY ST, MORGANTOWN",Clear by Warning
#22-01171,ABCC VIOLATION,2022,2022-04-30 20:35:00,WVU MOUNTAINLAIR,"UNIVERSITY AVE, MORGANTOWN, WV",Clear by Warning
#22-01170,"TRAFFIC STOP, 1054",2022,2022-04-30 14:29:00,,"EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Warning
#22-01169,"TRAFFIC STOP, 1054",2022,2022-04-30 03:41:00,,"BEECHURST AVE, MORGANTOWN, WV 26501",Clear by Warning
#22-01168,FOUND PROPERTY,2022,2022-04-30 01:56:00,WVU SUMMIT HALL,"GRANT AVE, MORGANTOWN, WV 26501",Report only
#22-01167,FIGHT,2022,2022-04-30 00:54:00,HIGH STREET CANTEEN,"N HIGH ST, MORGANTOWN, WV",Clear by Exception - Victim Refused to Cooperate
#22-01166,ASSIST EMS POLICE,2022,2022-04-29 23:40:00,,"NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01165,ABCC VIOLATION,2022,2022-04-29 21:47:00,WVU SUMMIT HALL,"GRANT AVE, MORGANTOWN, WV 26501",Clear by Warning
#22-01164,DISTURBANCE,2022,2022-04-29 21:15:00,COLLEGE PARK,"NEWTON AVE, MORGANTOWN, WV",Unfounded
#22-01163,DRUG INCIDENT,2022,2022-04-29 21:06:00,WVU BRAXTON TOWER,"EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Citation
#22-01162,ALARM CONDITION,2022,2022-04-29 19:23:00,WVU ART MUSEUM OF WVU,"FINE ARTS DR, MORGANTOWN, WV",Closed - Resolved
#22-01161,DESTRUCTION OF PROPERTY,2022,2022-04-29 14:26:00,WVU STALNAKER HALL,"NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Lack of leads
#22-01160,ALARM CONDITION,2022,2022-04-29 11:25:00,WVU STUDENT HEALTH BUILDING,"BIRCH ST, MORGANTOWN, WV 26501",Unfounded
#22-01159,ALARM CONDITION,2022,2022-04-29 11:25:00,WVU ART MUSEUM OF WVU,"FINE ARTS DR, MORGANTOWN, WV",Closed - Resolved
#22-01158,FIRE ALARM,2022,2022-04-29 11:00:00,WVU COLISEUM,"JERRY WEST DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01157,BACK TICKET TOW,2022,2022-04-29 08:24:00,WVU SHORT TERM 8 (ALUMNI),"39.650650, -79.964617, MORGANTOWN, WV 26501",Vehicle- Impounded
#22-01156,ASSIST EMS POLICE,2022,2022-04-29 08:01:00,WVU LIFE SCIENCES BUILDING,"CAMPUS DR, MORGANTOWN, WV",Closed - Resolved
#22-01155,DESTRUCTION OF PROPERTY,2022,2022-04-29 07:33:00,WVU EVANSDALE CROSSING,"MORRILL WAY, MORGANTOWN, WV",Closed - Resolved
#22-01154,SUSPICIOUS PERSON,2022,2022-04-29 03:18:00,WVU COLISEUM,"JERRY WEST DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01153,ASSIST EMS POLICE,2022,2022-04-29 00:10:00,WVU DADISMAN HALL,"NORTH HIGH ST, MORGANTOWN, WV",Inactive
#22-01152,DESTRUCTION OF PROPERTY,2022,2022-04-28 08:00:00,WVU SHORT TERM 2 (MOUNTAINLAIR),"39.634049, -79.953009, MORGANTOWN, WV 26501",Closed - Resolved
#22-01151,BURGLAR ALARM,2022,2022-04-28 17:19:00,WVU MOUNTAINLAIR PARKING GARAGE,"PROSPECT ST, MORGANTOWN, WV",Unfounded
#22-01150,BACK TICKET TOW,2022,2022-04-28 13:29:00,WVU Area 84 (HSC) ,"39.655764, -79.956151, morgantown",Vehicle- Impounded
#22-01149,DESTRUCTION OF PROPERTY,2022,2022-04-28 12:42:00,PHI SIGMA KAPPA FRATERNITY,"NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Lack of leads
#22-01148,SUSPICIOUS EVENT,2022,2022-04-28 12:09:00,HEALTH SCIENCE CENTER,"MEDICAL CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01147,DESTRUCTION OF PROPERTY,2022,2022-04-28 09:52:00,WVU SUMMIT HALL,"GRANT AVE, MORGANTOWN, WV 26501",Closed - Lack of leads
#22-01145,LOST PROPERTY,2022,2022-04-27 21:13:00,WVU MOUNTAINLAIR PARKING GARAGE,"PROSPECT ST, MORGANTOWN, WV",Closed - Resolved
#22-01144,HIT AND RUN,2022,2022-04-24 16:00:00,WVU COLISEUM,"JERRY WEST DR, MORGANTOWN, WV 26501",Closed - Lack of leads
#22-01143,ASSIST EMS POLICE,2022,2022-04-27 19:35:00,MONONGALIA COUNTY BALL PARK,"GYORKO DR, GRANVILLE, WV",Closed - Resolved
#22-01142,BURGLAR ALARM,2022,2022-04-27 19:01:00,,"PROSPECT ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01141,INFORMATION REPORT,2022,2022-04-27 16:33:00,COLLEGE PARK,"NEWTON AVE, MORGANTOWN, WV",Report only
#22-01140,INFORMATION REPORT,2022,2022-04-27 15:37:00,,"COLISEUM DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01139,ALARM CONDITION,2022,2022-04-27 15:13:00,,"PROSPECT ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01138,DRUG INCIDENT,2022,2022-04-27 14:41:00,WVU Area 72 (Facilities Managment) ,"39.650295, -79.966067, MORGANTOWN",Clear by Warning
#22-01137,HIT AND RUN,2022,2022-04-27 13:35:00,WVU MOUNTAINLAIR PARKING GARAGE,"PROSPECT ST, MORGANTOWN, WV",Closed - Lack of leads
#22-01136,ALARM CONDITION,2022,2022-04-27 11:39:00,WVU ART MUSEUM OF WVU,"FINE ARTS DR, MORGANTOWN, WV",Closed - Resolved
#22-01135,PROTECTIVE ORDER,2022,2022-04-27 07:16:00,WVU OAKLAND HALL-EAST,"OAKLAND ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01134,ALARM CONDITION,2022,2022-04-27 07:00:00,HEALTH SCIENCE CENTER,"MEDICAL CENTER DR, MORGANTOWN, WV 26501",Report only
#22-01133,ARGUMENT,2022,2022-04-26 23:25:00,WVU STALNAKER HALL,"NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01132,TALK WITH OFFICER,2022,2022-04-26 22:33:00,WVU LINCOLN HALL,"RAWLEY AVE, MORGANTOWN, WV 26501",Closed - Resolved
#22-01131,VANDALISM,2022,2022-04-26 20:28:00,WVU DADISMAN HALL,"NORTH HIGH ST, MORGANTOWN, WV",Closed - Resolved
#22-01130,LARCENY,2022,2022-04-26 10:30:00,WVU LINCOLN HALL,"RAWLEY AVE, MORGANTOWN, WV 26501",Closed - Lack of leads
#22-01129,ASSIST EMS POLICE,2022,2022-04-23 15:25:00,WVU STALNAKER HALL,"NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01128,DRUG INCIDENT,2022,2022-04-22 01:46:00,WVU HONORS HALL,"SECOND ST, MORGANTOWN, WV",Unfounded
#22-01127,TALK WITH OFFICER,2022,2022-03-27 12:04:00,COLLEGE PARK,"NEWTON AVE, MORGANTOWN, WV",Closed - Resolved
#22-01125,ASSIST POLICE POLICE,2022,2022-04-25 21:18:00,SHERIFF'S DEPARTMENT,"WALNUT ST, MORGANTOWN, WV",Report only
#22-01124,DRUG INCIDENT,2022,2022-04-25 20:20:00,WVU BOREMAN SOUTH,"NORTH HIGH ST, MORGANTOWN, WV 26501",Unfounded
#22-01123,MISC POLICE,2022,2022-04-23 15:17:00,WVU STADIUM,"ERRETT RODGERS DR, MORGANTOWN, WV 26501",Report only
#22-01122,DESTRUCTION OF PROPERTY,2022,2022-04-25 13:44:00,WVU MOUNTAINLAIR,"UNIVERSITY AVE, MORGANTOWN, WV",Clear by Exception - Victim Refused to Cooperate
#22-01121,INFORMATION REPORT,2022,2022-04-25 14:49:00,HEALTH SCIENCE CENTER,"MEDICAL CENTER DR, MORGANTOWN, WV 26501",Report only
#22-01120,GRAND LARCENY,2022,2022-04-25 13:46:00,COLLEGE PARK,"NEWTON AVE, MORGANTOWN, WV",Closed - Lack of leads
#22-01119,ALARM CONDITION,2022,2022-04-25 12:59:00,WVU ART MUSEUM OF WVU,"FINE ARTS DR, MORGANTOWN, WV",Closed - Resolved
#22-01118,HIT AND RUN,2022,2022-04-25 05:30:00,WVU Area 84 (HSC) ,"39.655764, -79.956151, MORGANTOWN",Closed - Lack of leads
#22-01117,HIT AND RUN,2022,2022-04-23 09:00:00,WVU Area 50 (Allen/ Perc),"39.646836, -79.966397, MORGANTOWN",Closed - Lack of leads
#22-01116,DESTRUCTION OF PROPERTY,2022,2022-04-25 10:36:00,WVU BOREMAN SOUTH,"NORTH HIGH ST, MORGANTOWN, WV 26501",Inactive
#22-01115,SUSPICIOUS EVENT,2022,2022-04-25 10:04:00,WVU FACILITIES MANAGEMENT BUILDING,"RAWLEY LN, MORGANTOWN, WV",Active
#22-01114,DRUG INCIDENT,2022,2022-04-24 21:53:00,WVU HONORS HALL,"SECOND ST, MORGANTOWN, WV",Unfounded
#22-01113,LARCENY FROM A VEHICLE,2022,2022-04-24 20:59:00,WVU Area 200 (Law School) ,"39.647579, -79.956816, morgantown",Inactive
#22-01112,FOUND PROPERTY,2022,2022-04-24 20:36:00,,"SUGAR GROVE RD, MORGANTOWN, WV 26501",Closed - Resolved
#22-01111,FIRE ALARM,2022,2022-04-24 20:04:00,,"WAVERLY STREET, MORGANTOWN, WV 26501",Closed - Resolved
#22-01110,BURGLAR ALARM,2022,2022-04-24 10:56:00,WVU MOUNTAINEER STATION,"VAN VOORHIS RD, MORGANTOWN, WV",Inactive
#22-01109,ASSIST AGENCY,2022,2022-04-24 05:46:00,,"FIFE AVE, MORGANTOWN, WV 26501",Closed - Resolved
#22-01108,FOUND PROPERTY,2022,2022-04-24 04:37:00,WVU POLICE DEPARTMENT,"ELMER PRINCE DR, MORGANTOWN, WV",Closed - Resolved
#22-01107,ABCC VIOLATION,2022,2022-04-24 04:07:00,WVU OAKLAND HALL-EAST,"OAKLAND ST, MORGANTOWN, WV 26501",Clear by Warning
#22-01106,ASSIST EMS POLICE,2022,2022-04-23 19:55:00,,"WILLEY ST, MORGANTOWN, WV 26505",Report only
#22-01105,VEHICLE ACCIDENT,2022,2022-04-24 03:23:00,,"PRICE ST, MORGANTOWN, WV 26501",Clear by Warning
#22-01104,ABCC VIOLATION,2022,2022-04-24 03:04:00,WVU BOREMAN SOUTH,"NORTH HIGH ST, MORGANTOWN, WV 26501",Clear by Warning
#22-01103,PUBLIC INTOX,2022,2022-04-24 01:32:00,WVU MOUNTAINLAIR,"UNIVERSITY AVE, MORGANTOWN, WV",Clear by Warning
#22-01102,DESTRUCTION OF PROPERTY,2022,2022-04-24 01:30:00,WVU STALNAKER HALL,"NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Lack of leads
#22-01101,LARCENY,2022,2022-04-23 20:46:00,WVU WOODBURN CIRCLE,"39.635817, -79.954791, MORGANTOWN, WV 26501",Closed - Lack of leads
#22-01100,UNSECURE BUILDING,2022,2022-04-23 18:49:00,WVU UNIVERSITY PARK APARTMENTS - WEST,"OAKLAND ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01099,ASSIST EMS POLICE,2022,2022-04-23 16:40:00,ALPHA SIGMA PHI FRATERNITY,"BELMAR AVE, MORGANTOWN, WV 26501",Closed - Resolved
#22-01098,SUICIDE ATTEMPT,2022,2022-04-23 13:59:00,WVU SENECA HALL,"UNIVERSITY AVE, MORGANTOWN, WV 26501",Closed - Resolved
#22-01097,DESTRUCTION OF PROPERTY,2022,2022-04-23 12:29:00,CAPERTON INDOOR FACILITY,"ERRETT RODGERS DR, MORGANTOWN, WV",Closed - Resolved
#22-01096,ABCC VIOLATION,2022,2022-04-23 05:20:00,,"NEWTON AVE, MORGANTOWN, WV 26505",Clear by Warning
#22-01095,TALK WITH OFFICER,2022,2022-04-23 04:26:00,WVU BROOKE TOWER,"EVANSDALE DR, MORGANTOWN, WV 26501",Inactive
#22-01094,DUI,2022,2022-04-23 02:29:00,,"UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Arrest
#22-01093,ABCC VIOLATION,2022,2022-04-23 01:05:00,WVU BOREMAN SOUTH,"NORTH HIGH ST, MORGANTOWN, WV 26501",Clear by Warning
#22-01092,DRUG INCIDENT,2022,2022-04-23 00:28:00,WVU OAKLAND HALL-WEST,"OAKLAND ST, MORGANTOWN, WV 26501",Unfounded
#22-01091,ABCC VIOLATION,2022,2022-04-22 23:29:00,COLLEGE PARK,"NEWTON AVE, MORGANTOWN, WV",Closed - Resolved
#22-01090,ALARM CONDITION,2022,2022-04-22 19:52:00,WVU STUDENT HEALTH BUILDING,"BIRCH ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01089,VEHICLE ACCIDENT,2022,2022-04-22 16:02:00,LITTLE GENERAL WILLEY STREET,"WILLEY ST, MORGANTOWN, WV",Inactive
#22-01088,VEHICLE ACCIDENT,2022,2022-04-22 14:16:00,WVU ONE WATERFRONT PLACE,"WATERFRONT PL, MORGANTOWN, WV",Closed - Resolved
#22-01087,BACK TICKET TOW,2022,2022-04-22 09:42:00,WVU MOUNTAINLAIR PARKING GARAGE,"PROSPECT ST, MORGANTOWN, WV",Closed - Resolved
#22-01086,SUSPICIOUS EVENT,2022,2022-04-22 09:21:00,HEALTH SCIENCE CENTER,"MEDICAL CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01085,ABCC VIOLATION,2022,2022-04-22 02:07:00,WVU SUMMIT HALL,"GRANT AVE, MORGANTOWN, WV 26501",Clear by Warning
#22-01211,FOUND PROPERTY,2022,2022-05-05 21:42:00,WVU DADISMAN HALL,"NORTH HIGH ST, MORGANTOWN, WV",Closed - Resolved
#22-01210,WELFARE CHECK,2022,2022-05-05 21:02:00,WVU SUMMIT HALL,"GRANT AVE, MORGANTOWN, WV 26501",Closed - Resolved
#22-01209,DRUG INCIDENT,2022,2022-05-05 20:58:00,WVU BRAXTON TOWER,"EVANSDALE DR, MORGANTOWN, WV 26501",Unfounded
#22-01208,ASSIST EMS POLICE,2022,2022-05-05 18:09:00,WVU SENECA HALL,"UNIVERSITY AVE, MORGANTOWN, WV 26501",Closed - Resolved
#22-01207,INFORMATION REPORT,2022,2022-05-05 13:26:00,WVU CHEMISTRY RESEARCH LABORATORY,"PROSPECT ST, MORGANTOWN, WV",Closed - Resolved
#22-01206,INFORMATION REPORT,2022,2022-05-05 12:30:00,WVU POLICE DEPARTMENT,"ELMER PRINCE DR, MORGANTOWN, WV",Active
#22-01205,DESTRUCTION OF PROPERTY,2022,2022-05-05 11:31:00,PHI SIGMA KAPPA FRATERNITY,"NORTH HIGH ST, MORGANTOWN, WV 26501",Forward to Investigations
#22-01204,ASSIST FIRE DEPT POLICE,2022,2022-05-05 07:56:00,WVU PRT STATION-TOWERS,"EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01225,WELFARE CHECK,2022,2022-05-08 11:50:00,WVU VANDALIA HALL BLUE,"FALLING RUN RD, MORGANTOWN, WV 26501",Closed - Resolved
#22-01224,WELFARE CHECK,2022,2022-05-08 07:30:00,COLLEGE PARK,"NEWTON AVE, MORGANTOWN, WV",Closed - Resolved
#22-01223,ASSIST EMS POLICE,2022,2022-05-07 17:18:00,WVU ERICKSON ALUMNI CENTER,"ALUMNI DR, MORGANTOWN, WV",Closed - Resolved
#22-01222,ASSIST EMS POLICE,2022,2022-05-07 16:02:00,COLLEGE PARK,"NEWTON AVE, MORGANTOWN, WV",Closed - Resolved
#22-01221,LOST PROPERTY,2022,2022-05-06 12:00:00,,"GRANT AVE, MORGANTOWN, WV 26505",Report only
#22-01220,WELFARE CHECK,2022,2022-05-06 22:51:00,HEALTH SCIENCE CENTER,"MEDICAL CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01219,SUICIDE THREAT,2022,2022-05-06 19:40:00,WVU STUDENT HEALTH BUILDING,"BIRCH ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01217,FIRE ALARM,2022,2022-05-06 12:49:00,WVU KNAPP HALL,"BEECHURST AVE, MORGANTOWN, WV",Closed - Resolved
#22-01216,GRAND LARCENY,2022,2022-05-06 03:17:00,CHI OMEGA SORORITY,"NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01215,FIRE ALARM,2022,2022-05-06 03:06:00,CHI OMEGA SORORITY,"NORTH HIGH ST, MORGANTOWN, WV 26501",Inactive
#22-01214,DESTRUCTION OF PROPERTY,2022,2022-05-06 01:57:00,SIGMA ALPHA EPSILON FRATERNITY,"NORTH HIGH ST, MORGANTOWN, WV 26501",Under Investigation
#22-01213,TALK WITH OFFICER,2022,2022-05-06 02:15:00,ALPHA SIGMA PHI FRATERNITY,"BELMAR AVE, MORGANTOWN, WV 26501",Report only
#22-01212,ASSIST EMS POLICE,2022,2022-05-06 01:00:00,WVU MOUNTAINLAIR,"UNIVERSITY AVE, MORGANTOWN, WV",Clear by Warning
#22-01188,BATTERY,2022,2022-05-03 04:48:00,WVU MOUNTAINLAIR,"UNIVERSITY AVE, MORGANTOWN, WV",Clear by Arrest
#22-01176,FIGHT,2022,2022-05-01 16:08:00,WVU BOREMAN SOUTH,"NORTH HIGH ST, MORGANTOWN, WV 26501",Clear by Exception - Victim Refused to Cooperate
#22-01230,ALARM CONDITION,2022,2022-05-09 13:16:00,WVU ART MUSEUM OF WVU,"FINE ARTS DR, MORGANTOWN, WV",Closed - Resolved
#22-01229,"TRAFFIC STOP, 1054",2022,2022-05-09 11:03:00,,"PROSPECT ST, MORGANTOWN, WV 26501",Clear by Warning
#22-01228,ALARM CONDITION,2022,2022-05-09 08:33:00,WVU ONE WATERFRONT PLACE,"WATERFRONT PL, MORGANTOWN, WV",Closed - Resolved
#22-01227,FOUND PROPERTY,2022,2022-05-09 07:57:00,WVU SUMMIT HALL,"GRANT AVE, MORGANTOWN, WV 26501",Closed - Resolved
#22-01240,BURGLAR ALARM,2022,2022-05-10 11:49:00,WVU MINERAL RESOURCES BUILDING,"EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01239,"TRAFFIC STOP, 1054",2022,2022-05-10 09:33:00,,"UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#22-01238,"TRAFFIC STOP, 1054",2022,2022-05-10 08:58:00,,"UNIVERSITY AVE, MORGANTOWN, WV 26505",Clear by Citation
#22-01237,"TRAFFIC STOP, 1054",2022,2022-05-10 08:40:00,,"UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#22-01236,ALARM CONDITION,2022,2022-05-10 08:06:00,WVU STUDENT HEALTH BUILDING,"BIRCH ST, MORGANTOWN, WV 26501",Closed - Resolved
#22-01235,"TRAFFIC STOP, 1054",2022,2022-05-10 07:53:00,,"UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#22-01234,"TRAFFIC STOP, 1054",2022,2022-05-10 07:40:00,,"UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#22-01233,"TRAFFIC STOP, 1054",2022,2022-05-10 07:29:00,,"UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#22-01243,ELEVATOR RESCUE,2022,2022-05-11 11:55:00,WVU VANDALIA HALL BLUE,"FALLING RUN RD, MORGANTOWN, WV 26501",Closed - Resolved
#22-01242,VANDALISM,2022,2022-05-11 08:52:00,WVU SHORT TERM 5 (SUNNYSIDE),"39.638035, -79.955530, MORGANTOWN, WV 26501",Forward to Investigations
#22-01251,TALK WITH OFFICER,2022,2022-05-12 18:31:00,WVU MOTOR POOL,"MILEGROUND RD, MORGANTOWN, WV",Active
#22-01250,SUSPICIOUS PERSON,2022,2022-05-12 17:20:00,WVU MOUNTAINEER STATION,"VAN VOORHIS RD, MORGANTOWN, WV",Closed - Resolved
#22-01249,FIRE ALARM,2022,2022-05-12 14:16:00,WVU DREAMSWORK FIELD,"MONONGAHELA BLVD, MORGANTOWN, WV 26501",Closed - Resolved
#22-01246,LARCENY FROM A VEHICLE,2022,2022-05-11 22:00:00,WVU UNIVERSITY PLACE PARKING GARAGE,"UNIVERSITY AVE, MORGANTOWN, WV 26501",Closed - Charges Filed
#22-01245,ELEVATOR RESCUE,2022,2022-05-12 10:05:00,WVU COLISEUM,"JERRY WEST DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01263,ELEVATOR RESCUE,2022,2022-05-15 10:30:00,WVU ALLEN HALL,"OAKLAND ST, MORGANTOWN, WV",Closed - Resolved
#22-01262,HIT AND RUN,2022,2022-05-15 08:35:00,WVU SHORT TERM 5 (SUNNYSIDE),"39.638035, -79.955530, MORGANTOWN, WV 26501",Clear by Warning
#22-01261,ASSIST AGENCY,2022,2022-05-14 18:13:00,VERIZON CHELSEA SQUARE,"VAN VOORHIS RD, MORGANTOWN, WV 26501",Report only
#22-01260,ASSIST AGENCY,2022,2022-05-14 05:00:00,,"WILLEY ST, MORGANTOWN, WV 26501",Clear by Arrest
#22-01259,PUBLIC INTOX,2022,2022-05-14 01:58:00,,"PEARL AVE, MORGANTOWN",Clear by Warning
#22-01258,LOST PROPERTY,2022,2022-05-13 22:16:00,WVU ERICKSON ALUMNI CENTER,"ALUMNI DR, MORGANTOWN, WV",Report only
#22-01257,PUBLIC INTOX,2022,2022-05-13 20:31:00,HEALTH SCIENCE CENTER,"MEDICAL CENTER DR, MORGANTOWN, WV 26501",Clear by Warning
#22-01255,FIRE ALARM,2022,2022-05-13 13:43:00,WVU ENGINEERING SCIENCES BLDG,"EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01254,UNSECURE BUILDING,2022,2022-05-13 12:45:00,WVU Area 39 (Summit),"39.639206, -79.956773, MORGANTOWN",Closed - Unresolved
#22-01253,LARCENY FROM A VEHICLE,2022,2022-05-10 11:19:00,WVU UNIVERSITY PLACE PARKING GARAGE,"UNIVERSITY AVE, MORGANTOWN, WV 26501",Closed - Charges Filed
#22-01252,ALARM CONDITION,2022,2022-05-13 09:54:00,HEALTH SCIENCE CENTER,"MEDICAL CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01247,TALK WITH OFFICER,2022,2022-05-04 12:21:00,WVU BRAXTON TOWER,"EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#22-01218,DOMESTIC DISPUTE,2022,2021-05-15 14:40:00,WVU Area 1 (White Hall),"39.632691, -79.955148",Under Investigation
